PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
82,26223,28019,28101,1796,1,1
63,26960,27955,28018,995,1,1
29,26920,27847,27876,927,1,1
35,26364,27877,27912,1513,1,1
466,27458,28102,28568,644,1,1
26,26764,27820,27846,1056,1,1
12,26507,27807,27819,1300,1,1
587,27238,29094,29681,1856,1,1
41,27766,27913,27954,147,1,1
524,27092,28569,29093,1477,1,1
1897,27413,30793,30793,3380,0,1
1110,27661,29682,30792,2021,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
26,26764,27853,27879,1089,1,1
29,26920,27880,27909,960,1,1
35,26364,27910,27945,1546,1,1
41,27766,27946,27987,180,1,1
63,26960,27988,28051,1028,1,1
82,26223,28052,28134,1829,1,1
466,27458,28135,28601,677,1,1
