,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
566,7,14,334.0,True,1413.0,False,9006.0,114,9980.0,9980.0,974.0,974.0,0.0,0.0,0.0,0.0
448,10,13,2265.0,True,1423.0,False,7036.0,113,9981.0,9981.0,2945.0,2945.0,0.0,0.0,0.0,0.0
444,19,24,3412.0,True,1423.0,False,6953.0,112,9982.0,9982.0,3029.0,3029.0,0.0,0.0,0.0,0.0
383,20,14,1812.0,True,1436.0,True,6127.0,111,9983.0,9983.0,3856.0,3856.0,0.0,0.0,0.0,0.0
326,16,7,138.0,True,1493.0,True,5174.0,110,9984.0,9984.0,4810.0,4810.0,0.0,0.0,0.0,0.0
344,26,14,97.0,True,1546.0,True,5511.0,109,9985.0,9985.0,4474.0,4474.0,0.0,0.0,0.0,0.0
331,5,14,70.0,True,1546.0,True,5252.0,108,9986.0,9986.0,4734.0,4734.0,0.0,0.0,0.0,0.0
357,7,20,91.0,True,1546.0,True,5705.0,107,9987.0,9987.0,4282.0,4282.0,0.0,0.0,0.0,0.0
516,7,13,3598.0,False,1578.0,False,8132.0,106,9988.0,9988.0,1856.0,1856.0,0.0,0.0,0.0,0.0
605,18,24,2938.0,True,1626.0,True,9653.0,105,9989.0,9989.0,336.0,336.0,0.0,0.0,0.0,0.0
594,14,6,3598.0,False,1626.0,True,9494.0,104,9990.0,9990.0,496.0,496.0,0.0,0.0,0.0,0.0
627,14,13,86.0,True,1641.0,True,9978.0,103,9991.0,9991.0,13.0,13.0,0.0,0.0,0.0,0.0
503,20,20,305.0,True,1641.0,False,7948.0,102,9992.0,9992.0,2044.0,2044.0,0.0,0.0,0.0,0.0
597,3,22,3598.0,False,1645.0,False,9537.0,101,9993.0,9993.0,456.0,456.0,0.0,0.0,0.0,0.0
561,20,23,3598.0,False,1645.0,False,8936.0,100,9994.0,9994.0,1058.0,1058.0,0.0,0.0,0.0,0.0
364,26,20,3598.0,False,1722.0,False,5815.0,99,9995.0,9995.0,4180.0,4180.0,0.0,0.0,0.0,0.0
470,19,22,1982.0,True,1812.0,True,7405.0,98,9996.0,9996.0,2591.0,2591.0,0.0,0.0,0.0,0.0
436,1,5,3598.0,False,1850.0,False,6890.0,97,9997.0,9997.0,3107.0,3107.0,0.0,0.0,0.0,0.0
465,29,1,2832.0,True,1871.0,False,7307.0,96,9998.0,9998.0,2691.0,2691.0,0.0,0.0,0.0,0.0
473,19,28,3156.0,True,1871.0,False,7473.0,95,9999.0,9999.0,2526.0,2526.0,0.0,0.0,0.0,0.0
457,5,5,3598.0,False,1871.0,False,7157.0,94,10000.0,10000.0,2843.0,2843.0,0.0,0.0,0.0,0.0
615,20,25,3598.0,False,1928.0,False,9792.0,93,10001.0,10001.0,209.0,209.0,0.0,0.0,0.0,0.0
604,24,21,3598.0,False,1928.0,False,9635.0,92,10002.0,10002.0,367.0,367.0,0.0,0.0,0.0,0.0
626,7,22,3598.0,False,1928.0,False,9964.0,91,10003.0,10003.0,39.0,39.0,0.0,0.0,0.0,0.0
580,18,15,3598.0,False,1959.0,False,9256.0,90,10004.0,10004.0,748.0,748.0,0.0,0.0,0.0,0.0
358,19,18,3598.0,False,2000.0,False,5724.0,89,10005.0,10005.0,4281.0,4281.0,0.0,0.0,0.0,0.0
543,30,28,3598.0,False,2000.0,False,8622.0,88,10006.0,10006.0,1384.0,1384.0,0.0,0.0,0.0,0.0
332,15,18,3598.0,False,2000.0,False,5267.0,87,10007.0,10007.0,4740.0,4740.0,0.0,0.0,0.0,0.0
481,8,21,3598.0,False,2038.0,False,7602.0,86,10008.0,10008.0,2406.0,2406.0,0.0,0.0,0.0,0.0
576,26,1,3598.0,False,2173.0,False,9182.0,85,10009.0,10009.0,827.0,827.0,0.0,0.0,0.0,0.0
628,31,16,31.0,True,64.0,True,10009.0,85,10010.0,10041.0,1.0,32.0,0.0,0.0,1.0,1.0
630,4,14,20.0,True,157.0,True,10040.0,86,10042.0,10062.0,2.0,22.0,0.0,0.0,1.0,1.0
629,27,2,3598.0,False,1112.0,True,10036.0,85,10063.0,10063.0,27.0,27.0,0.0,0.0,0.0,0.0
586,15,29,3412.0,True,2173.0,False,9353.0,84,10064.0,10064.0,711.0,711.0,0.0,0.0,0.0,0.0
